720,IN9676K01016,SAMRUDDHI CEMENT LIMITED PP RE.1/-,SAMRUDDHI CEMENT LIMITED,Equity Shares,Deleted
721,IN9676U01015,SHREE BALAJI ETHNICITY RETAIL LIMITED EQ PP RE.1/-,SHREE BALAJI ETHNICITY RETAIL LIMITED,EQUITY SHARES,ACTIVE
722,IN9679A01011,THE CATHOLIC SYRIAN BANK LTD PP RS.2/-,THE CATHOLIC SYRIAN BANK LTD,Equity Shares,Deleted
723,IN9679A01029,THE CATHOLIC SYRIAN BANK LTD EQ PP RS. 2.5/-,CSB BANK LIMITED,EQUITY SHARES,DELETED
724,IN9679B01019,IQ INFOTECH LIMITED PP PRODIV 280201,IQ INFOTECH LIMITED,EQUITY SHARES,SUSPENDED
725,IN9683B01011,FIRSTOBJECT TECHNOLOGIES LIMITED PP PRODIV 141000,FIRSTOBJECT TECHNOLOGIES LIMITED,Equity Shares,Deleted
726,IN9683B01029,FIRSTOBJECT TECHNOLOGIES LIMITED EQ NEW PP RS. 0.5,FIRSTOBJECT TECHNOLOGIES LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
727,IN9683N01016,APODIS HOTELS &amp; RESORTS LIMITED EQ PP RS.4.75/-,APODIS HOTELS &amp; RESORTS LIMITED,Equity Shares,Deleted
728,IN9683N01024,APODIS HOTELS &amp; RESORTS LIMITED EQ PP RE 0.20/-,APODIS HOTELS &amp; RESORTS LIMITED,EQUITY SHARES,ACTIVE
729,IN9684A01011,TIMES BANK LTD FP-PRODIV-JULY99,TIMES BANK LIMITED,Equity Shares,Deleted
730,IN9685T01018,EMBASSY INDUSTRIAL PARKS PRIVATE LIMITED EQ PP RS. 3/-,EMBASSY INDUSTRIAL PARKS PRIVATE LIMITED,EQUITY SHARES,DELETED
731,IN9688C01018,SHREE BHAWANI PAPER MILLS LIMITED EQ PP RS.5/-,SHREE BHAWANI PAPER MILLS LIMITED,EQUITY SHARES,ACTIVE
732,IN9691B01014,MOVING PICTURE PP PRODIV 090401,MOVING PICTURE COMPANY (INDIA) LTD.,EQUITY SHARES,BLOCKED DUE TO ACA
733,IN9693J01013,SPICE MONEY LIMITED EQ PP RE.0.50/-,SPICE MONEY LIMITED,EQUITY SHARES,ACTIVE
734,IN9694C01016,THE LAKSHMI VILAS BANK LIMITED EQ PP FV RS.5/-,THE LAKSHMI VILAS BANK LIMITED,EQUITY SHARES,SUSPENDED
735,IN9694C01024,LAKSHMI VILAS EQ NEW PP RS. 5/-,THE LAKSHMI VILAS BANK LIMITED,Equity Shares,Deleted
736,IN9694E01012,KANPUR PLASTIPACK LIMITED EQ PP RS. 5/-,KANPUR PLASTIPACK LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
737,IN9695I01010,RELIANCE UTILITY ENGINEERS PRIVATE LIMITED EQ PP RE. 2/-,RELIANCE UTILITY ENGINEERS PRIVATE LIMITED,Equity Shares,Deleted
738,IN9700A01015,JUBILANT LIFE SCIENCES LIMITED EQ PRODIV 221099,JUBILANT LIFE SCIENCES LIMITED,Equity Shares,Deleted
739,IN9701C01019,AXLES INDIA LTD PP PRODIV 210301,AXLES INDIA LTD,EQUITY SHARES,ACTIVE
740,IN9702A01011,VARUN SHIPPING PP RS.5/-110602,VARUN SHIPPING COMPANY LIMITED,Equity Shares,Deleted
741,IN9702A01029,VARUN SHIPPING EQ- PP VALUE RS. 5/-,VARUN SHIPPING COMPANY LIMITED,Equity Shares,Deleted
742,IN9702V01017,SQUARE DOTCOM PRIVATE LIMITED EQ PP RE.0.25,SQUARE DOTCOM PRIVATE LIMITED,EQUITY SHARES,DELETED
743,IN9703A01019,VIDEOCON INDUSTRIES LIMITED PP RS.5/-,VIDEOCON INDUSTRIES LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
744,IN9716A01011,WHIRLPOOL EQ PRODIV140699,WHIRLPOOL OF INDIA LIMITED,Equity Shares,Deleted
745,IN9718B01015,USG TECH SOLUTIONS LIMITED PP PRODIV 201200,USG TECH SOLUTIONS LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
746,IN9721A01011,SHRIRAM TRANS EQ PRODIV 260699,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,Equity Shares,Deleted
747,IN9721A01029,SHRIRAM TRANS EQ PRODIV 260600,SHRIRAM TRANSPORT FINANCE COMPANY LIMITED,Equity Shares,Deleted
748,IN9721B01019,ESSEL SOFTWARE &amp; SERVICES LIMITED PP PRODIV 211000,ESSEL SOFTWARE &amp; SERVICES LIMITED,EQUITY SHARES,ACTIVE
749,IN9731A01010,ARCHIES LTD EQ PRODIV 300999,ARCHIES LIMITED,Equity Shares,Deleted
750,IN9732E01010,BENCHMARK ASSET MGMT CO. PVT. LTD. EQ PP RE. 1/-,BENCHMARK ASSET MGMT CO. PVT. LTD.,EQUITY SHARES,ACTIVE
751,IN9737B01015,COLOR CHIPS (INDIA) LIMITED EQ PP RS.2.50/-,SPHERE GLOBAL SERVICES LIMITED,Equity Shares,Deleted
752,IN9738L01012,DE CORE SCIENCE AND TECHNOLOGIES LIMITED EQ PP RE.1/-,DE CORE SCIENCE AND TECHNOLOGIES LIMITED,EQUITY SHARES,ACTIVE
753,IN9739A01013,MOSER BAER INDIA LIMITED EQ PRODIV 070499,MOSER BAER INDIA LIMITED,Equity Shares,Deleted
754,IN9739A01021,MOSER BAER INDIA LIMITED EQ PRODIV 050799,MOSER BAER INDIA LIMITED,Equity Shares,Deleted
755,IN9739A01039,MOSER BAER INDIA LIMITED EQ PRODIV 010400,MOSER BAER INDIA LIMITED,Equity Shares,Deleted
756,IN9739B01011,FOURTH GENERATION INFORMATION SYSTEMS LIMITED PP PRODIV 011200,FOURTH GENERATION INFORMATION SYSTEMS LIMITED,EQUITY SHARES,ACTIVE
757,IN9744A01013,SUN EARTH FP PRODIV 210999,SUN EARTH CERAMICS LIMITED,Equity Shares,Deleted
758,IN9744A01039,SUN EARTH EQ PRODIV 090200,SUN EARTH CERAMICS LIMITED,Equity Shares,Deleted
759,IN9744A01047,SUN EARTH EQ PRODIV 310100,SUN EARTH CERAMICS LIMITED,Equity Shares,Deleted
760,IN9750O01011,SHAREWEALTH SECURITIES LIMITED EQ PP RS 6/-,SHAREWEALTH SECURITIES LIMITED,EQUITY SHARES,ACTIVE
761,IN9754A01012,SUBEX LIMITED FP PRODIV 130899,SUBEX LIMITED,Equity Shares,Deleted
762,IN9754A01020,SUBEX LIMITED PP INACTIVE,SUBEX LIMITED,EQUITY SHARES,DELETED
763,IN9754A01038,SUBEX LIMITED FP PRODIV 300999,SUBEX LIMITED,Equity Shares,Deleted
764,IN9754A01046,SUBEX LIMITED EQ PRODIV 301299,SUBEX LIMITED,Equity Shares,Deleted
765,IN9755A01019,VISUALSOFT EQ PRODIV 190899,VISUALSOFT TECHNOLOGIES LTD,Equity Shares,Deleted
766,IN9755Y01019,SCOPE E-KNOWLEDGE CENTER PRIVATE LIMITED EQ PP RE. 0.10/-,SCOPE E-KNOWLEDGE CENTER PRIVATE LIMITED,EQUITY SHARES,DELETED
767,IN9757M01010,ALPHION INDIA PRIVATE LIMITED EQ PP RS. 2/-,ALPHION INDIA PRIVATE LIMITED,EQUITY SHARES,ACTIVE
768,IN9758A01013,AVANCE TECH EQ PRODIV 280699,AVANCE TECHNOLOGIES LTD.,Equity Shares,Deleted
769,IN9758A01039,AVANCE TECH FP PRODIV 031299,AVANCE TECHNOLOGIES LTD.,Equity Shares,Deleted
770,IN9758K01012,LIFESTYLE &amp; MEDIA BROADCASTING LIMITED PP RS.7.50/-,LIFESTYLE &amp; MEDIA BROADCASTING LIMITED,EQUITY SHARES,ACTIVE
771,IN9759T01011,KIDS CLINIC INDIA PRIVATE LIMITED EQ PP RE.1/-,KIDS CLINIC INDIA PRIVATE LIMITED,EQUITY SHARES,ACTIVE
772,IN9761F01016,LEXICON FINANCE LIMITED EQ PRODIV 311202,LEXICON FINANCE LIMITED,Equity Shares,Deleted
773,IN9763A01013,POLARIS SOFT EQ PRODIV 030999,POLARIS CONSULTING &amp; SERVICES LIMITED,Equity Shares,Deleted
774,IN9766E01018,SPENCER AND COMPANY LIMITED EQ EW PP RS. 9/-,SPENCER AND COMPANY LIMITED,EQUITY SHARES,ACTIVE
775,IN9766N01019,PUNE-DYNASTY PROJECTS PRIVATE LIMITED EQ PP RE.1/-,PUNE-DYNASTY PROJECTS PRIVATE LIMITED,EQUITY SHARES,ACTIVE
776,IN9766P01014,MAHINDRA LOGISTICS LIMITED EQ PP RS. 2,MAHINDRA LOGISTICS LIMITED,EQUITY SHARES,DELETED
777,IN9766P01022,MAHINDRA LOGISTICS LIMITED EQ PP RE. 1/-,MAHINDRA LOGISTICS LIMITED,EQUITY SHARES,DELETED
778,IN9771H01011,ARYAN ENERGY PRIVATE LIMITED EQ PP RS.20/-,ARYAN ENERGY PRIVATE LIMITED,Equity Shares,Deleted
779,IN9772A01014,S.KUMARS NATION EQ-PRO-DIV290699,S. KUMARS NATIONWIDE LIMITED,Equity Shares,Deleted
780,IN9772A01022,S. KUMARS NATIONWIDE LIMITED PP PRODIV 300699,S. KUMARS NATIONWIDE LIMITED,EQUITY SHARES,ACTIVE
781,IN9772A01030,S.KUMARS NATION EQ PRODIV 040999,S. KUMARS NATIONWIDE LIMITED,Equity Shares,Deleted
782,IN9774A01010,CREST ANIMATION EQ PRODIV 251099,CREST ANIMATION STUDIOS LIMITED,Equity Shares,Deleted
783,IN9776C01011,GMR INFRASTRUCT EQ PP RS.5/-,GMR INFRASTRUCTURE LIMITED,Equity Shares,Deleted
784,IN9776C01029,GMR INFRASTRUCT EQ NEW PP RE. 1/-,GMR INFRASTRUCTURE LIMITED,Equity Shares,Deleted
785,IN9776C01037,GMR INFRASTRUCTURE LIMITED EQ NEW PP F.V. RE.1/-,GMR INFRASTRUCTURE LIMITED,EQUITY SHARES,ACTIVE
786,IN9777R01017,SNS PROPERTIES AND LEASING LIMITED EQ PP RS. 7.50/-,SNS PROPERTIES AND LEASING LIMITED,EQUITY SHARES,ACTIVE
787,IN9779A01019,ABC BEARINGS EQ PRODIV 071099,ABC BEARINGS LIMITED,Equity Shares,Deleted
788,IN9779O01010,LOHIT URJA PRIVATE LIMITED EQ NEW PP,LOHIT URJA PRIVATE LIMITED,EQUITY SHARES,ACTIVE
789,IN9780Z01014,AGARWAL MITTAL CONCAST PRIVATE LIMITED EQ PP RS. 8,AGARWAL MITTAL CONCAST PRIVATE LIMITED,EQUITY SHARES,ACTIVE
790,IN9781A01015,INTENSE TECHNOLOGIES LIMITED EQ PRODIV SEPT99,INTENSE TECHNOLOGIES LIMITED,Equity Shares,Deleted
791,IN9781B01013,NOIDA TOLL EQ PRODIV 031102,NOIDA TOLL BRIDGE COMPANY LIMITED,Equity Shares,Deleted
792,IN9781H19012,URBAN INFRASTRUCTURE VENTURE CAPITAL LIMITED PP CLASS A UNITS,URBAN INFRASTRUCTURE VENTURE CAPITAL LIMITED,MUTUAL FUND UNIT,ACTIVE
793,IN9782M04012,RANBAXY LIFE SCIENCES RESEARCH LIMITED 0% PREF PP 18FB18,RANBAXY LIFE SCIENCES RESEARCH LIMITED,Preference Shares,Deleted
794,IN9792A01012,INTER BESTFOODS EQ PRODIV 070100,INTERNATIONAL BESTFOODS LIMITED,Equity Shares,Deleted
795,IN9793A01010,KALE CONSULTANT FP PRODIV 201099,ACCELYA KALE SOLUTIONS LIMITED,Equity Shares,Deleted
796,IN9793A01028,ACCELYA SOLUTIONS INDIA LIMITED PP PRODIV 201099,ACCELYA SOLUTIONS INDIA LIMITED,EQUITY SHARES,ACTIVE
797,IN9793A01036,KALE CONSULTANT EQ PRODIV 220699,ACCELYA KALE SOLUTIONS LIMITED,Equity Shares,Deleted
798,IN9793A01044,KALE CONSULTANT FP PRODIV 301199,ACCELYA KALE SOLUTIONS LIMITED,Equity Shares,Deleted
799,IN9793B01018,AKSHAY FISCAL SERVICES LIMITED PP PRODIV 301000,AKSHAY FISCAL SERVICES LIMITED,EQUITY SHARES,ACTIVE
800,IN9793C01016,SEQUELSOFT INDIA LIMITED PP PRODIV 160401,SEQUELSOFT INDIA LIMITED,EQUITY SHARES,ACTIVE
801,IN9796A01013,AFTEK LIMITED EQ PRODIV 250199,AFTEK LIMITED,Equity Shares,Deleted
802,IN9796A01021,AFTEK LIMITED EQ PRODIV 250200,AFTEK LIMITED,Equity Shares,Deleted
803,IN9799A01017,KLG SYSTEL EQ PRODIV 210799,KLG SYSTEL LIMITED,Equity Shares,Deleted
804,IN9799A01025,KLG SYSTEL EQ PRODIV 211299,KLG SYSTEL LIMITED,Equity Shares,Deleted
805,IN9799C01013,ASIA HR TECHNOLOGIES LIMITED PP PRODIV 310801,SANMIT INFRA LIMITED,Equity Shares,Deleted
806,IN9800X01015,HERO HOUSING FINANCE LIMITED EQ PP RS.6,HERO HOUSING FINANCE LIMITED,EQUITY SHARES,DELETED
807,IN9803B01015,LOHIA SECURITIES LIMITED PP PRODIV 061200,LOHIA SECURITIES LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
808,IN9808B01014,OPTO CIRCUITS (INDIA) LIMITED PP PRODIV 041100,OPTO CIRCUITS (INDIA) LIMITED,EQUITY SHARES,ACTIVE
809,IN9808R01010,PARMESHWARI SILK MILLS LIMITED EQ PP RS. 5/-,PARMESHWARI SILK MILLS LIMITED,EQUITY SHARES,ACTIVE
810,IN9809O01015,IND-BARATH THERMAL POWER LIMITED EQ  PP RE.1,IND-BARATH THERMAL POWER LIMITED,EQUITY SHARES,ACTIVE
811,IN9809S01016,UNIBIC FOODS INDIA PRIVATE LIMITED EQ MGMT ORDINARY PP RE. 1/-,UNIBIC FOODS INDIA PRIVATE LIMITED,EQUITY SHARES,ACTIVE
812,IN9810A01012,VINTAGE CARDS EQ PRODIV 281099,VINTAGE CARDS AND CREATIONS LIMITED,Equity Shares,Deleted
813,IN9817A01017,MELSTAR INFO EQ PRODIV 200499,MELSTAR INFORMATION TECHNOLOGIES LIMITED,Equity Shares,Deleted
814,IN9817A01025,MELSTAR INFO EQ PRODIV 140799,MELSTAR INFORMATION TECHNOLOGIES LIMITED,Equity Shares,Deleted
815,IN9817A01041,MELSTAR INFO EQ PRODIV170200,MELSTAR INFORMATION TECHNOLOGIES LIMITED,Equity Shares,Deleted
816,IN9818R01019,ISHAAN INFRASTRUCTURES AND SHELTERS LIMITED EQ PP RS. 2.50/-,ISHAAN INFRASTRUCTURES AND SHELTERS LIMITED,EQUITY SHARES,ACTIVE
817,IN9819A01013,COMFORT INTECH EQ PP FV RS.5/-,COMFORT INTECH LIMITED,Equity Shares,Deleted
818,IN9820A01011,EKL APPLIANCES LIMITED EQ PRODIV 160200,EKL APPLIANCES LIMITED,Equity Shares,Deleted
819,IN9824B01011,TATA STEEL BSL LIMITED EQ NEW PP RS.1/-,TATA STEEL BSL LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
820,IN9826A01018,ENTEGRA LIMITED EQ PRODIV 120100,ENTEGRA LIMITED,Equity Shares,Deleted
821,IN9827A01016,S KUMARS ONLINE FP PRODIV 221199,S KUMARS ONLINE LIMITED,Equity Shares,Deleted
822,IN9827A01024,S KUMARS ONLINE EQ PRODIV 271299,S KUMARS ONLINE LIMITED,Equity Shares,Deleted
823,IN9833J03011,CARNATION AUTO INDIA PRIVATE LTD 0.01 PREF PP 22OT18,CARNATION AUTO INDIA PRIVATE LTD,PREFERENCE SHARES,ACTIVE
824,IN9834A01012,ATCOM TECH EQ PRODIV291299,ATCOM TECHNOLOGIES LIMITED,Equity Shares,Deleted
825,IN9835U01017,NEW LIGHT APPARELS LIMITED EQ PP RS. 5/-,NEW LIGHT APPARELS LIMITED,EQUITY SHARES,ACTIVE
826,IN9836B01015,SATIN CREDITCARE NETWORK LIMITED EQ PP RS. 2.50/-,SATIN CREDITCARE NETWORK LIMITED,EQUITY SHARES,SUSPENDED
827,IN9836B01023,SATIN CREDITCARE NETWORK LIMITED EQ NEW PP RS.7.5/-,SATIN CREDITCARE NETWORK LIMITED,EQUITY SHARES,ACTIVE
828,IN9836F01016,DISH TV INDIA LIMITED EQ PP RS. 0.50,DISH TV INDIA LIMITED,EQUITY SHARES,SUSPENDED
829,IN9836F01024,DISH TV INDIA LIMITED EQ NEW PP RE.0.75/-,DISH TV INDIA LIMITED,EQUITY SHARES,SUSPENDED
830,IN9843O01014,KSH DISTRIPARKS PRIVATE LIMITED EQ PP RE. 1/-,KSH DISTRIPARKS PRIVATE LIMITED,EQUITY SHARES,DELETED
831,IN9843O01022,KSH DISTRIPARKS PRIVATE LIMITED EQ PP RS. 5.76475/-,KSH DISTRIPARKS PRIVATE LIMITED,EQUITY SHARES,DELETED
832,IN9846A01016,SWARNAJYOTHI AGROTECH &amp; POWER LIMITED PP PRODIV 291100,SWARNAJYOTHI AGROTECH &amp; POWER LIMITED,EQUITY SHARES,ACTIVE
833,IN9848A01012,LOGIX MICROSYS EQ PRODIV 251199,IZMO LIMITED,Equity Shares,Deleted
834,IN9848A01020,LOGIX MICROSYS EQ PRODIV 100999,IZMO LIMITED,Equity Shares,Deleted
835,IN9852A01014,SUMMIT SECURITIES LIMITED EQ PP RS.2.5/-,SUMMIT SECURITIES LIMITED,Equity Shares,Deleted
836,IN9852O01015,APTUS VALUE HOUSING FINANCE INDIA LIMITED EQ PP RE.1,APTUS VALUE HOUSING FINANCE INDIA LIMITED,EQUITY SHARES,DELETED
837,IN9856B01013,SAVEN TECHNOLOGIES LIMITED PP PRODIV 050101,SAVEN TECHNOLOGIES LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
838,IN9859C01015,IKF FINANCE LIMITED EQ PP RS. 2.70/-,IKF FINANCE LIMITED,EQUITY SHARES,ACTIVE
839,IN9860A01017,HCL TECHNOLOGY EQ PRODIV 241299,HCL TECHNOLOGIES LIMITED,Equity Shares,Deleted
840,IN9860A01025,HCL TECHNOLOGY EQ PRODIV 070100,HCL TECHNOLOGIES LIMITED,Equity Shares,Deleted
841,IN9860N01010,MIPCO SEAMLESS RINGS (GUJARAT) LIMITED EQ PP RS. 5/-,MIPCO SEAMLESS RINGS (GUJARAT) LIMITED,EQUITY SHARES,ACTIVE
842,IN9861A01015,VISESH INFOTECNICS EQ PRODIV110899,VISESH INFOTECNICS LIMITED,Equity Shares,Deleted
843,IN9861A01023,VISESH INFOTECNICS FP PRODIV231299,VISESH INFOTECNICS LIMITED,Equity Shares,Deleted
844,IN9861A01031,VISESH INFOTECNICS LIMITED PP PRODIV231299,VISESH INFOTECNICS LIMITED,Equity Shares,Deleted
845,IN9863A01011,SOFTWRE TEC GRP EQ PRODIV 130599,SOFTWARE TECHNOLOGY GROUP INTERNATIONAL LIMITED,Equity Shares,Deleted
846,IN9863A01029,SOFTWRE TEC GRP EQ PRODIV 310899,SOFTWARE TECHNOLOGY GROUP INTERNATIONAL LIMITED,Equity Shares,Deleted
847,IN9863A01037,SOFTWRE TEC GRP FP PRODIV 070100,SOFTWARE TECHNOLOGY GROUP INTERNATIONAL LIMITED,Equity Shares,Deleted
848,IN9863A01045,SOFTWARE TECHNOLOGY GROUP INTERNATIONAL LIMITED PP PRODIV 070100,SOFTWARE TECHNOLOGY GROUP INTERNATIONAL LIMITED,EQUITY SHARES,ACTIVE
849,IN9863A01052,SOFTWRE TEC GRP FP PRODIV 150200,SOFTWARE TECHNOLOGY GROUP INTERNATIONAL LIMITED,Equity Shares,Deleted
850,IN9870H03017,NETWORK18 MEDIA &amp; INVESTMENTS LTD. 5% PP PREF 14MY13,NETWORK18 MEDIA &amp; INVESTMENTS LTD.,PREFERENCE SHARES,BLOCKED DUE TO ACA
851,IN9871D01018,IL   FS LIMITED EQ PRODIV 081201,INFRASTRUCTURE LEASING &amp; FINANCIAL SERVICES LTD,Equity Shares,Deleted
852,IN9871D01026,INFRASTRUCTURE LEASING AND FINANCIAL SERV.LTD PP RE.1/-,INFRASTRUCTURE LEASING &amp; FINANCIAL SERVICES LTD,Equity Shares,Deleted
853,IN9873K01019,TEESTA URJA LIMITED PP RS.0.05/-,TEESTA URJA LIMITED,EQUITY SHARES,ACTIVE
854,IN9874F01017,RADAAN MEDIA PP RS.5/-210203,RADAAN MEDIAWORKS (I) LIMITED,Equity Shares,Deleted
855,IN9874F01025,RADAAN MEDIAWORKS (I) LIMITED PP RE.1/-,RADAAN MEDIAWORKS (I) LIMITED,EQUITY SHARES,ACTIVE
856,IN9874O01019,CMR-TOYOTSU ALUMINIUM INDIA PRIVATE LIMITED EQ NEW PP RS. 7.15/-,CMR-TOYOTSU ALUMINIUM INDIA PRIVATE LIMITED,EQUITY SHARES,DELETED
857,IN9875A01015,IVRCL INFR   PR EQ PRODIV 120100,IVRCL LIMITED,Equity Shares,Deleted
858,IN9879A01017,SHREE RAMA MULT EQ PRODIV 240200,SHREE RAMA MULTI-TECH LIMITED,Equity Shares,Deleted
859,IN9879A01025,SHREE RAMA MULTI-TECH LIMITED PP PRODIV 240200,SHREE RAMA MULTI-TECH LIMITED,EQUITY SHARES,ACTIVE
860,IN9879A01033,SHREE RAMA MULT FP PRODIV 240200,SHREE RAMA MULTI-TECH LIMITED,Equity Shares,Deleted
861,IN9881N01016,LIVING MEDIA INDIA LIMITED EQ NEW PP RS.3/-,LIVING MEDIA INDIA LIMITED,Equity Shares,Deleted
862,IN9881N01024,LIVING MEDIA INDIA LIMITED EQ NEW PP RS.6/-,LIVING MEDIA INDIA LIMITED,Equity Shares,Deleted
863,IN9886H01017,TV18 BROADCAST LIMITED PP RS.0.5/-,TV18 BROADCAST LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
864,IN9887J01011,DEWAS METAL SECTIONS LIMITED PP RS.6/-,DEWAS METAL SECTIONS LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
865,IN9887J01029,DEWAS METAL SECTIONS LIMITED EQ NEW PP RS. 6/-,DEWAS METAL SECTIONS LIMITED,EQUITY SHARES,ACTIVE
866,IN9887J04015,DEWAS METAL SECTIONS LIMITED 5% PP PREF 09MR25,DEWAS METAL SECTIONS LIMITED,PREFERENCE SHARES,ACTIVE
867,IN9887O01011,MAXAN CORPORATION PRIVATE LIMITED EQ NEW PP RE.1,MAXAN CORPORATION PRIVATE LIMITED,EQUITY SHARES,ACTIVE
868,IN9889A01016,TV EIGHTEEN EQ PRODIV 250899,TELEVISION EIGHTEEN INDIA LIMITED,Equity Shares,Deleted
869,IN9889A01024,TV EIGHTEEN EQ PRODIV 090999,TELEVISION EIGHTEEN INDIA LIMITED,Equity Shares,Deleted
870,IN9889A01032,TV EIGHTEEN EQ PRODIV 161099,TELEVISION EIGHTEEN INDIA LIMITED,Equity Shares,Deleted
871,IN9889A01040,TV EIGHTEEN EQ PRODIV 201099,TELEVISION EIGHTEEN INDIA LIMITED,Equity Shares,Deleted
872,IN9889A01057,TV EIGHTEEN EQ PRODIV 180100,TELEVISION EIGHTEEN INDIA LIMITED,Equity Shares,Deleted
873,IN9889A01065,TELEVISION EIGHTEEN INDIA LIMITED PP RE.1.25/-,TELEVISION EIGHTEEN INDIA LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
874,IN9889A01073,TELEVISION EIGHTEEN INDIA LIMITED PP RS.3/-,TELEVISION EIGHTEEN INDIA LIMITED,EQUITY SHARES,BLOCKED DUE TO ACA
875,IN9890A01014,JMC PROJECTS EQ PRODIV 240200,JMC PROJECTS (INDIA) LIMITED,Equity Shares,Deleted
876,IN9890F01013,E R TEXTILES LIMITED PP RS. 9.90/-,E R TEXTILES LIMITED,EQUITY SHARES,ACTIVE
877,IN9890F01021,E R TEXTILES LIMITED PP RS.0.50/-,E R TEXTILES LIMITED,EQUITY SHARES,ACTIVE
878,IN9893A01018,BABA ARTS LTD EQ PRODIV191199,BABA ARTS LIMITED,Equity Shares,Deleted
879,IN9893A01026,BABA ARTS LTD EQ PRODIV131299,BABA ARTS LIMITED,Equity Shares,Deleted
880,IN9893A01034,BABA ARTS LTD EQ PRODIV 160200,BABA ARTS LIMITED,Equity Shares,Deleted
881,IN9893J01019,MOLD-TEK PACKAGING LIMITED EQ PP RS. 1.25/-,MOLD-TEK PACKAGING LIMITED,EQUITY SHARES,ACTIVE
882,IN9896L01018,INDOSTAR CAPITAL FINANCE LIMITED EQ PP RE. 0.01/-,INDOSTAR CAPITAL FINANCE LIMITED,Equity Shares,Deleted
883,IN9897Z01016,QUATRRO MORTGAGE SERVICES PRIVATE LIMITED EQ PP RE.0.10/-,QUATRRO MORTGAGE SERVICES PRIVATE LIMITED,EQUITY SHARES,ACTIVE
884,IN9899A01015,ZENITH INFOTECH EQ PRODIV 140100,ZENITH INFOTECH LIMITED,Equity Shares,Deleted
885,IN9899A01023,ZENITH INFOTECH EQ PRODIV 251099,ZENITH INFOTECH LIMITED,Equity Shares,Deleted
886,IN9901K01018,MAHINDRA INTERTRADE LIMITED EQ PP. RS. 3/-,MAHINDRA INTERTRADE LIMITED,EQUITY SHARES,ACTIVE
887,IN9902A01017,HENKEL SPIC EQ PRODIV 301299,HENKEL SPIC INDIA LIMITED,Equity Shares,Deleted
888,IN9904A01013,MEDICORP TECH EQ PRODIV 140899,MEDICORP TECHNOLOGIES INDIA LIMITED,Equity Shares,Deleted
889,IN9904A01021,MEDICORP TECH EQ PRODIV 161099,MEDICORP TECHNOLOGIES INDIA LIMITED,Equity Shares,Deleted
890,IN9908M01019,GREEN WOODS PALACES AND RESORTS PRIVATE LTD EQ PP Re.1/-,GREEN WOODS PALACES AND RESORTS PRIVATE LTD,Equity Shares,Deleted
891,IN9908M01027,GREEN WOODS PALACES AND RESORTS PRIVATE LTD EQ PP RS.3/-,GREEN WOODS PALACES AND RESORTS PRIVATE LTD,Equity Shares,Deleted
892,IN9909O01013,KASHIPUR INFRASTRUCTURE AND FREIGHT TERMINAL PRIVATE LIMITED EQ PP RS. 4/-,KASHIPUR INFRASTRUCTURE AND FREIGHT TERMINAL PRIVATE LIMITED,EQUITY SHARES,DELETED
893,IN9909O01021,KASHIPUR INFRASTRUCTURE AND FREIGHT TERMINAL PRIVATE LIMITED EQ PP RS. 4/-,KASHIPUR INFRASTRUCTURE AND FREIGHT TERMINAL PRIVATE LIMITED,EQUITY SHARES,DELETED
894,IN9909O01039,KASHIPUR INFRASTRUCTURE AND FREIGHT TERMINAL PRIVATE LIMITED EQ PP RS 6/-,KASHIPUR INFRASTRUCTURE AND FREIGHT TERMINAL PRIVATE LIMITED,EQUITY SHARES,DELETED
895,IN9915M01014,ANNIK TECHNOLOGY SERVICES PRIVATE LIMITED EQ NEW PP Re.0.01/-,ANNIK TECHNOLOGY SERVICES PRIVATE LIMITED,Equity Shares,Deleted
896,IN9922K01014,INDIA SHELTER FINANCE CORPORATION LIMITED PP RE.1/-,INDIA SHELTER FINANCE CORPORATION LIMITED,EQUITY SHARES,ACTIVE
897,IN9922K01022,INDIA SHELTER FINANCE CORPORATION LIMITED PP RS.8/-,INDIA SHELTER FINANCE CORPORATION LIMITED,EQUITY SHARES,ACTIVE
898,IN9923G01010,UNISON HOTELS LTD EQ PP RS.5.50/-,UNISON HOTELS LIMITED,EQUITY SHARES,DELETED
899,IN9924N01014,INDRA INDUSTRIES LIMITED EQ NEW PP RS.2.5/-,INDRA INDUSTRIES LIMITED,EQUITY SHARES,ACTIVE
900,IN9927G01011,POWERSURFER INTERACTIVE (INDIA) PRIVATE LTD EQ PP RS.4/-,POWERSURFER INTERACTIVE (INDIA) PRIVATE LTD,EQUITY SHARES,ACTIVE
911,IN9940A01017,SIBAR SOFTWARE EQ PRODIV 290100,SIBAR SOFTWARE SERVICES INDIA LTD,Equity Shares,Deleted
