ISIN,NAME
"INF789F1ACX5","UTI Floater Growth Direct Plan"
"INF789F1ACY3","UTI Floater Quarterly IDCW Payout Direct Plan"
"INF789F1ACZ0","UTI Floater Quarterly IDCW Reinvest Direct Plan"
"INF789F1ADA1","UTI Floater Annual IDCW Payout Direct Plan"
"INF789F1ADB9","UTI Floater Annual IDCW Reinvest Direct Plan"
"INF789F1ADC7","UTI Floater Half Yearly IDCW Payout Direct Plan"
"INF789F1ADD5","UTI Floater Half Yearly IDCW Reinvest Direct Plan"
"INF789F1ADE3","UTI Floater Flexi IDCW Payout Direct Plan"
"INF789F1ADF0","UTI Floater Flexi IDCW Reinvest Direct Plan"
"INF174KA1EC0","Kotak Floating Rate Growth Direct Plan"
"INF174KA1EF3","Kotak Floating Rate Monthly IDCW Reinvest Direct Plan"
"INF174KA1EF3","Kotak Floating Rate Monthly IDCW Payout Direct Plan"
"INF200KA1R64","SBI Floating Rate Debt Growth Direct Plan"
"INF200KA1R80","SBI Floating Rate Debt Monthly IDCW Reinvest Direct Plan"
"INF200KA1R80","SBI Floating Rate Debt Monthly IDCW Payout Direct Plan"
"INF200KA1S06","SBI Floating Rate Debt Quarterly IDCW Reinvest Direct Plan"
"INF200KA1S06","SBI Floating Rate Debt Quarterly IDCW Payout Direct Plan"
"INF194KB1BA5","IDFC Floating Rate Growth Direct Plan"
"INF194KB1BB3","IDFC Floating Rate Daily IDCW Reinvest Direct Plan"
"INF194KB1BC1","IDFC Floating Rate Weekly IDCW Reinvest Direct Plan"
"INF194KB1BD9","IDFC Floating Rate Monthly IDCW Payout Direct Plan"
"INF194KB1BD9","IDFC Floating Rate Monthly IDCW Reinvest Direct Plan"
"INF194KB1BF4","IDFC Floating Rate Quarterly IDCW Payout Direct Plan"
"INF194KB1BF4","IDFC Floating Rate Quarterly IDCW Reinvest Direct Plan"
"INF194KB1BH0","IDFC Floating Rate Periodic IDCW Payout Direct Plan"
"INF194KB1BH0","IDFC Floating Rate Periodic IDCW Reinvest Direct Plan"
"INF194KB1BJ6","IDFC Floating Rate Annual IDCW Payout Direct Plan"
"INF194KB1BJ6","IDFC Floating Rate Annual IDCW Reinvest Direct Plan"
"INF740KA1PV1","DSP Floater Growth Direct Plan"
"INF740KA1PW9","DSP Floater IDCW Payout Direct Plan"
"INF740KA1PW9","DSP Floater IDCW Reinvest Direct Plan"
"INF109K011M9","ICICI Prudential Long Term Bond Quarterly IDCW Payout Direct Plan"
"INF109K011M9","ICICI Prudential Long Term Bond Quarterly IDCW Reinvest Direct Plan"
"INF109K017L8","ICICI Prudential Long Term Bond Growth Direct Plan"
"INF109K019L4","ICICI Prudential Long Term Bond Half Yearly IDCW Payout Direct Plan"
"INF109K019L4","ICICI Prudential Long Term Bond Half Yearly IDCW Reinvest Direct Plan"
"INF109KA12C2","ICICI Prudential Long Term Bond Annual IDCW Payout Direct Plan"
"INF109KA12C2","ICICI Prudential Long Term Bond Annual IDCW Reinvest Direct Plan"
"INF204KB1YQ1","Nippon India Nivesh Lakshya Growth Direct Plan"
"INF204KB1YR9","Nippon India Nivesh Lakshya IDCW Payout Direct Plan"
"INF204KB1YS7","Nippon India Nivesh Lakshya IDCW Reinvest Direct Plan"
"INF204KB1YT5","Nippon India Nivesh Lakshya Monthly IDCW Payout Direct Plan"
"INF204KB1YU3","Nippon India Nivesh Lakshya Monthly IDCW Reinvest Direct Plan"
"INF204KB1YV1","Nippon India Nivesh Lakshya Quarterly IDCW Payout Direct Plan"
"INF204KB1YW9","Nippon India Nivesh Lakshya Quarterly IDCW Reinvest Direct Plan"
"INF204KB1YX7","Nippon India Nivesh Lakshya Half Yearly IDCW Payout Direct Plan"
"INF204KB1YY5","Nippon India Nivesh Lakshya Half Yearly IDCW Reinvest Direct Plan"
"INF204KB1YZ2","Nippon India Nivesh Lakshya Annual IDCW Payout Direct Plan"
"INF204KB1ZA2","Nippon India Nivesh Lakshya Annual IDCW Reinvest Direct Plan"
"INF754K01LO0","Bharat Bond Fof April 2031 Growth Direct Plan"
"INF754K01LP7","Bharat Bond Fof April 2031 IDCW Payout Direct Plan"
"INF754K01LQ5","Bharat Bond Fof April 2031 IDCW Reinvest Direct Plan"
"INF109K012N5","ICICI Prudential Short Term Fortnightly IDCW Reinvest Direct Plan"
"INF109K012N5","ICICI Prudential Short Term Fortnightly IDCW Payout Direct Plan"
"INF109K013N3","ICICI Prudential Short Term Growth Direct Plan"
"INF109K015N8","ICICI Prudential Short Term Monthly IDCW Payout Direct Plan"
"INF109K015N8","ICICI Prudential Short Term Monthly IDCW Reinvest Direct Plan"
"INF109KA1X28","ICICI Prudential Short Term Half Yearly IDCW Payout Direct Plan"
"INF109KA1X28","ICICI Prudential Short Term Half Yearly IDCW Reinvest Direct Plan"
"INF740KA1PD9","DSP Short Term IDCW Weekly Payout Direct Plan"
"INF740KA1PD9","DSP Short Term IDCW Weekly Reinvest Direct Plan"
"INF740K01NJ5","DSP Short Term Growth Direct Plan"
"INF740K01NK3","DSP Short Term IDCW Payout Direct Plan"
"INF740K01NK3","DSP Short Term IDCW Reinvest Direct Plan"
"INF740K01NL1","DSP Short Term IDCW Monthly Payout Direct Plan"
"INF740K01NL1","DSP Short Term Monthly IDCW Reinvest Direct Plan"
"INF123BSE107","HDFC Short Term Debt Fortnightly IDCW Payout Direct Plan"
"INF123BSE108","HDFC Short Term Debt Fortnightly IDCW Reinvest Direct Plan"
"INF179K01YM7","HDFC Short Term Debt Growth Direct Plan"
"INF179KA1Q46","HDFC Short Term Debt Normal IDCW Reinvest Direct Plan"
"INF179KA1Q53","HDFC Short Term Debt Normal IDCW Payout Direct Plan"
"INF123BSE154","HDFC Low Duration Daily IDCW Reinvest Direct Plan"
"INF179KA1Q53","HDFC Short Term Debt Normal IDCW Reinvest Direct Plan"
"INF173K01GP0","Principal Short Term Debt Growth Direct Plan"
"INF173K01GQ8","Principal Short Term Debt IDCW Quarterly Payout Direct Plan"
"INF173K01GR6","Principal Short Term Debt IDCW Monthly Reinvest Direct Plan"
"INF174K01JI7","Kotak Bond Short Term Growth Direct Plan"
"INF174K01JK3","Kotak Bond Short Term Monthly IDCW Payout Direct Plan"
"INF174K01JJ5","Kotak Bond Short Term IDCW Reinvest Direct Plan"
"INF174K01JK3","Kotak Bond Short Term Monthly IDCW Reinvest Direct Plan"
"INF174K01YS5","Kotak Bond Short Term Half Yearly IDCW Payout Direct Plan"
"INF174K01YS5","Kotak Bond Short Term Half Yearly IDCW Reinvest Direct Plan"
"INF174K01Z14","Kotak Bond Short Term IDCW Payout Direct Plan"
"INF174K01Z22","Kotak Bond Short Term IDCW Reinvest Direct Plan"
"INF192K01DX1","JM Short Term IDCW Payout Direct Plan"
"INF192K01DZ6","JM Short Term Daily IDCW Reinvest Direct Plan"
"INF192K01EA7","JM Short Term Growth Direct Plan"
"INF192K01DY9","JM Short Term IDCW Reinvest Direct Plan"
"INF194K01U07","IDFC Bond Short Term Growth Direct Plan"
"INF194K01U23","IDFC Bond Short Term Monthly IDCW Payout Direct Plan"
"INF194K01U23","IDFC Bond Short Term Monthly IDCW Reinvest Direct Plan"
"INF194K01U56","IDFC Bond Short Term Fortnightly IDCW Payout Direct Plan"
"INF194KA11L7","IDFC Bond Short Term Annual IDCW Payout Direct Plan"
"INF194KA11L7","IDFC Bond Short Term Annual IDCW Reinvest Direct Plan"
"INF194KA18K4","IDFC Bond Short Term Quarterly IDCW Payout Direct Plan"
"INF194KA18K4","IDFC Bond Short Term Quarterly IDCW Reinvest Direct Plan"
"INF194KA1SR4","IDFC Bond Short Term Periodic IDCW Payout Direct Plan"
"INF194KA1SR4","IDFC Bond Short Term Periodic IDCW Reinvest Direct Plan"
"INF200K01VC8","SBI Short Term Debt Fortnightly IDCW Payout Direct Plan"
"INF200K01VC8","SBI Short Term Debt Fortnightly IDCW Reinvest Direct Plan"
"INF200K01VE4","SBI Short Term Debt Growth Direct Plan"
"INF200K01VG9","SBI Short Term Debt Monthly IDCW Payout Direct Plan"
"INF200K01VI5","SBI Short Term Debt Weekly IDCW Payout Direct Plan"
"INF200K01VI5","SBI Short Term Debt Weekly IDCW Reinvest Direct Plan"
"INF204K01B32","Nippon India Short Term Growth Direct Plan"
"INF204K01B40","Nippon India Short Term IDCW Payout Direct Plan"
"INF204K01B57","Nippon India Short Term IDCW Reinvest Direct Plan"
"INF204K01B65","Nippon India Short Term Quarterly IDCW Payout Direct Plan"
"INF204K01B73","Nippon India Short Term Quarterly IDCW Reinvest Direct Plan"
"INF204KA1ES0","Nippon India Short Term IDCW Payout Direct Plan"
"INF204KA1ET8","Nippon India Short Term IDCW Reinvest Direct Plan"
"INF205K01UE5","Invesco India Short Term Daily IDCW Reinvest Direct Plan"
"INF205K01UF2","Invesco India Short Term Discretionary IDCW Payout Direct Plan"
"INF205K01UG0","Invesco India Short Term Discretionary IDCW Reinvest Direct Plan"
"INF205K01UH8","Invesco India Short Term Growth Direct Plan"
"INF205K01UI6","Invesco India Short Term Monthly IDCW Payout Direct Plan"
"INF205K01UJ4","Invesco India Short Term Monthly IDCW Reinvest Direct Plan"
"INF205K01UK2","Invesco India Short Term Weekly IDCW Reinvest Direct Plan"
"INF209K01R96","Aditya Birla Sun Life Short Term Quarterly IDCW Payout Direct Plan"
"INF209K01XK8","Aditya Birla Sun Life Short Term Opportunities Growth Direct Plan"
"INF209KA1KQ6","Aditya Birla Sun Life Short Term IDCW Payout Direct Plan"
"INF209KA1KQ6","Aditya Birla Sun Life Short Term IDCW Reinvest Direct Plan"
"INF209K01R96","Aditya Birla Sun Life Short Term Quarterly IDCW Reinvest Direct Plan"
"INF223J01OT1","PGIM India Short Maturity Annual IDCW Payout Direct Plan"
"INF223J01OU9","PGIM India Short Maturity Annual IDCW Reinvest Direct Plan"
"INF223J01OW5","PGIM India Short Maturity Growth Direct Plan"
"INF223J01OX3","PGIM India Short Maturity Monthly IDCW Payout Direct Plan"
"INF223J01OY1","PGIM India Short Maturity Monthly IDCW Reinvest Direct Plan"
"INF223J01PB6","PGIM India Short Maturity Quarterly IDCW Payout Direct Plan"
"INF223J01PC4","PGIM India Short Maturity Quarterly IDCW Reinvest Direct Plan"
"INF251K01GC2","BNP Paribas Short Term Growth Direct Plan"
"INF251K01GD0","BNP Paribas Short Term Daily IDCW Reinvest Direct Plan"
"INF251K01GE8","BNP Paribas Short Term Weekly IDCW Reinvest Direct Plan"
"INF251K01GF5","BNP Paribas Short Term Monthly IDCW Payout Direct Plan"
"INF251K01GG3","BNP Paribas Short Term Monthly IDCW Reinvest Direct Plan"
"INF251K01GH1","BNP Paribas Short Term Quarterly IDCW Payout Direct Plan"
"INF251K01GI9","BNP Paribas Short Term Quarterly IDCW Reinvest Direct Plan"
"INF277K01P46","Tata Short Term Bond Periodic IDCW Payout Direct Plan"
"INF277K01P46","Tata Short Term Bond Periodic IDCW Reinvest Direct Plan"
"INF277K01QQ6","Tata Short Term Bond Monthly IDCW Reinvest Direct Plan"
"INF277K01QR4","Tata Short Term Bond Growth Direct Plan"
"INF277K01QQ6","Tata Short Term Bond Monthly IDCW Payout Direct Plan"
"INF336L01DL7","HSBC Short Duration Growth Direct Plan"
"INF336L01DN3","HSBC Short Duration Weekly IDCW Reinvest Direct Plan"
"INF336L01EQ4","HSBC Short Duration Monthly IDCW Payout Direct Plan"
"INF336L01EQ4","HSBC Short Duration IDCW Reinvest Direct Plan"
"INF336L01LI6","HSBC Short Duration Quarterly IDCW Payout Direct Plan"
"INF336L01LI6","HSBC Short Duration Quarterly IDCW Reinvestement Reinvest Direct Plan"
"INF397L01BG3","IDBI Short Term Bond Growth Direct Plan"
"INF397L01BH1","IDBI Short Term Bond Monthly IDCW Payout Direct Plan"
"INF397L01BI9","IDBI Short Term Bond Monthly IDCW Reinvest Direct Plan"
"INF397L01BK5","IDBI Short Term Bond Weekly IDCW Payout Direct Plan"
"INF397L01BL3","IDBI Short Term Bond Weekly IDCW Reinvest Direct Plan"
"INF666M01AC0","Indiabulls Short Term Growth Direct Plan"
"INF666M01AD8","Indiabulls Short Term Weekly IDCW Reinvest Direct Plan"
"INF666M01AE6","Indiabulls Short Term Fortnightly IDCW Reinvest Direct Plan"
"INF666M01AF3","Indiabulls Short Term Monthly IDCW Reinvest Direct Plan"
"INF666M01AG1","Indiabulls Short Term Weekly IDCW Payout Direct Plan"
"INF666M01AH9","Indiabulls Short Term Fortnightly IDCW Payout Direct Plan"
"INF666M01AI7","Indiabulls Short Term Monthly IDCW Payout Direct Plan"
"INF760K01DV9","Canara Robeco Short Duration Monthly IDCW Payout Direct Plan"
"INF760K01DW7","Canara Robeco Short Duration Monthly IDCW Reinvest Direct Plan"
"INF760K01DX5","Canara Robeco Short Duration Growth Direct Plan"
"INF760K01DY3","Canara Robeco Short Duration Quarterly IDCW Payout Direct Plan"
"INF760K01DZ0","Canara Robeco Short Duration Quarterly IDCW Reinvest Direct Plan"
"INF761K01736","BOI AXA Short Term Income Growth Direct Plan"
"INF761K01744","BOI AXA Short Term Income Monthly IDCW Reinvest Direct Plan"
"INF761K01751","BOI AXA Short Term Income Monthly IDCW Payout Direct Plan"
"INF761K01769","BOI AXA Short Term Income Quarterly IDCW Reinvest Direct Plan"
"INF761K01777","BOI AXA Short Term Income Quarterly IDCW Payout Direct Plan"
"INF769K01DX6","Mirae Asset Short Term Growth Direct Plan"
"INF769K01DY4","Mirae Asset Short Term IDCW Payout Direct Plan"
"INF769K01DZ1","Mirae Asset Short Term IDCW Reinvest Direct Plan"
"INF789F01XY0","UTI Short Term Income Growth Direct Plan"
"INF789F01XZ7","UTI Short Term Income Monthly IDCW Payout Direct Plan"
"INF789F01YA8","UTI Short Term Income Monthly IDCW Reinvest Direct Plan"
"INF789FA1R17","UTI Short Term Income Half Yearly IDCW Payout Direct Plan"
"INF789FA1R25","UTI Short Term Income Half Yearly IDCW Reinvest Direct Plan"
"INF789FA1R33","UTI Short Term Income Annual IDCW Payout Direct Plan"
"INF789FA1R41","UTI Short Term Income Annual IDCW Reinvest Direct Plan"
"INF789FA1R66","UTI Short Term Income Quarterly IDCW Payout Direct Plan"
"INF789FA1R74","UTI Short Term Income Quarterly IDCW Reinvest Direct Plan"
"INF789FB1T62","UTI Short Term Income Flexi IDCW Reinvest Direct Plan"
"INF789FB1T70","UTI Short Term Income Flexi IDCW Payout Direct Plan"
"INF846K01EI1","Axis Short Term Growth Direct Plan"
"INF846K01EJ9","Axis Short Term Monthly IDCW Payout Direct Plan"
"INF846K01EK7","Axis Short Term Monthly IDCW Reinvest Direct Plan"
"INF846K01EL5","Axis Short Term Weekly IDCW Payout Direct Plan"
"INF846K01EM3","Axis Short Term Weekly IDCW Reinvest Direct Plan"
"INF846K01RH5","Axis Short Term Regular IDCW Payout Direct Plan"
"INF846K01RI3","Axis Short Term Regular IDCW Reinvest Direct Plan"
"INF903J01QP1","Sundaram Short Term Debt Fortnightly IDCW Payout Direct Plan"
"INF903J01QQ9","Sundaram Short Term Debt Fortnightly IDCW Reinvest Direct Plan"
"INF903J01QR7","Sundaram Short Term Debt Growth Direct Plan"
"INF903J01QT3","Sundaram Short Term Debt Monthly IDCW Payout Direct Plan"
"INF903J01QU1","Sundaram Short Term Debt Monthly IDCW Reinvest Direct Plan"
"INF903J01QW7","Sundaram Short Term Debt Weekly IDCW Payout Direct Plan"
"INF903J01QX5","Sundaram Short Term Debt Weekly IDCW Reinvest Direct Plan"
"INF903J01QS5","Sundaram Short Term Debt Half Yearly IDCW Payout Direct Plan"
"INF903J01QV9","Sundaram Short Term Debt Quarterly IDCW Payout Direct Plan"
"INF917K01IO9","L&T Short Term Bond IDCW Payout Direct Plan"
"INF917K01IO9","L&T Short Term Bond IDCW Reinvestent Reinvest Direct Plan"
"INF917K01IQ4","L&T Short Term Bond Growth Direct Plan"
"INF917K01IR2","L&T Short Term Bond Quarterly IDCW Payout Direct Plan"
"INF917K01IR2","L&T Short Term Bond Quarterly IDCW Reinvestent Reinvest Direct Plan"
"INF917K01VQ7","L&T Short Term Bond Annual IDCW Payout Direct Plan"
"INF917K01VQ7","L&T Short Term Bond Annual IDCW Reinvestent Reinvest Direct Plan"
"INF955L01BB9","Baroda Short Term Bond B Monthly IDCW Payout Direct Plan"
"INF955L01BC7","Baroda Short Term Bond B Monthly IDCW Reinvest Direct Plan"
"INF955L01BD5","Baroda Short Term Bond B Growth Direct Plan"
"INF955L01GU8","Baroda Short Term Bond B Quarterly IDCW Payout Direct Plan"
"INF955L01GV6","Baroda Short Term Bond B Quarterly IDCW Reinvest Direct Plan"
"INF767K01PW6","LIC MF Short Term Debt Growth Direct Plan"
"INF767K01PY2","LIC MF Short Term Debt IDCW Reinvest Direct Plan"
"INF767K01PX4","LIC MF Short Term Debt IDCW Payout Direct Plan"
"INF754K01KS3","Bharat Bond Fof April 2023 Growth Direct Plan"
"INF754K01KT1","Bharat Bond Fof April 2023 IDCW Payout Direct Plan"
"INF754K01KU9","Bharat Bond Fof April 2023 IDCW Reinvest Direct Plan"
"DUMMY00015","Franklin India Short Term Income Segregated Portfolio 3 Retail Growth Direct Plan"
"INF174V01AM5","Mahindra Manulife Short Term Growth Direct Plan"
"INF174V01AN3","Mahindra Manulife Short Term IDCW Reinvest Direct Plan"
"INF174V01AN3","Mahindra Manulife Short Term IDCW Payout Direct Plan"
"INF109K015A5","ICICI Prudential Medium Term Bond Growth Direct Plan"
"INF109K017A1","ICICI Prudential Medium Term Bond Half Yearly IDCW Reinvest Direct Plan"
"INF109K017A1","ICICI Prudential Medium Term Bond Half Yearly IDCW Payout Direct Plan"
"INF109K019A7","ICICI Prudential Medium Term Bond Quarterly IDCW Reinvest Direct Plan"
"INF109K019A7","ICICI Prudential Medium Term Bond Quarterly IDCW Payout Direct Plan"
"INF109KA11G5","ICICI Prudential Medium Term Bond Annual IDCW Payout Direct Plan"
"INF109KA11G5","ICICI Prudential Medium Term Bond Annual IDCW Reinvest Direct Plan"
"INF174K01VQ5","Kotak Medium Term Growth Direct Plan"
"INF174K01VT9","Kotak Medium Term Quarterly IDCW Reinvest Direct Plan"
"INF174K01VT9","Kotak Medium Term Quarterly IDCW Payout Direct Plan"
"INF174K01VU7","Kotak Medium Term Annual IDCW Reinvest Direct Plan"
"INF174K01VU7","Kotak Medium Term Annual IDCW Payout Direct Plan"
"INF179K01WI9","HDFC Medium Term Debt Growth Direct Plan"
"INF179KA1D82","HDFC Medium Term Debt Normal IDCW Reinvest Direct Plan"
"INF179KA1D90","HDFC Medium Term Debt Normal IDCW Payout Direct Plan"
"INF179KA1NP8","HDFC Medium Term Debt Fortnightly IDCW Payout Direct Plan"
"INF179KA1D90","HDFC Medium Term Debt Normal IDCW Reinvest Direct Plan"
"INF179KA1NP8","HDFC Medium Term Debt Fortnightly IDCW Reinvest Direct Plan"
"INF194K01S50","IDFC Bond Medium Term Growth Direct Plan"
"INF194K01S68","IDFC Bond Medium Term Daily IDCW Reinvest Direct Plan"
"INF194K01S92","IDFC Bond Medium Term Quarterly IDCW Payout Direct Plan"
"INF194K01S92","IDFC Bond Medium Term Quarterly IDCW Reinvest Direct Plan"
"INF194K01T26","IDFC Bond Medium Term Monthly IDCW Payout Direct Plan"
"INF194K01T26","IDFC Bond Medium Term Monthly IDCW Reinvest Direct Plan"
"INF194K01T59","IDFC Bond Medium Term Bi Monthly IDCW Payout Direct Plan"
"INF194K01T59","IDFC Bond Medium Term Bi Monthly IDCW Reinvest Direct Plan"
"INF194K01T83","IDFC Bond Medium Term Fortnightly IDCW Payout Direct Plan"
"INF194KA1TD2","IDFC Bond Medium Term Periodic IDCW Payout Direct Plan"
"INF194KA1TD2","IDFC Bond Medium Term Periodic IDCW Reinvest Direct Plan"
"INF200K01VA2","SBI Magnum Medium Duration IDCW Payout Direct Plan"
"INF200K01VA2","SBI Magnum Medium Duration IDCW Reinvest Direct Plan"
"INF200K01VB0","SBI Magnum Medium Duration Growth Direct Plan"
"INF204KA1QF1","Nippon India Strategic Debt Growth Direct Plan"
"INF204KA1QG9","Nippon India Strategic Debt Bonus Growth Direct Plan"
"INF204KA1QH7","Nippon India Strategic Debt IDCW Payout Direct Plan"
"INF204KA1QI5","Nippon India Strategic Debt Quarterly IDCW Payout Direct Plan"
"INF204KA1QJ3","Nippon India Strategic Debt IDCW Reinvest Direct Plan"
"INF204KA1QK1","Nippon India Strategic Debt Quarterly IDCW Reinvest Direct Plan"
"INF209K01XA9","Aditya Birla Sun Life Medium Term Growth Direct Plan"
"INF209KA1KN3","Aditya Birla Sun Life Medium Term Half Yearly IDCW Payout Direct Plan"
"INF209KA1KO1","Aditya Birla Sun Life Medium Term IDCW Payout Direct Plan"
"INF209KA1KP8","Aditya Birla Sun Life Medium Term Quarterly IDCW Payout Direct Plan"
"INF209KB1Q15","Aditya Birla Sun Life Medium Term Segregated Portfolio 1 Growth Direct Plan"
"INF209KA1KN3","Aditya Birla Sun Life Medium Term Half Yearly IDCW Reinvest Direct Plan"
"INF209KA1KO1","Aditya Birla Sun Life Medium Term IDCW Reinvest Direct Plan"
"INF209KA1KP8","Aditya Birla Sun Life Medium Term Quarterly IDCW Reinvest Direct Plan"
"INF251K01LU4","BNP Paribas Medium Term Growth Direct Plan"
"INF251K01LV2","BNP Paribas Medium Term Monthly IDCW Payout Direct Plan"
"INF251K01LW0","BNP Paribas Medium Term Quarterly IDCW Payout Direct Plan"
"INF251K01LX8","BNP Paribas Medium Term Half Yearly IDCW Payout Direct Plan"
"INF251K01LY6","BNP Paribas Medium Term Annual IDCW Payout Direct Plan"
"INF251K01MD8","BNP Paribas Medium Term Monthly IDCW Reinvest Direct Plan"
"INF251K01ME6","BNP Paribas Medium Term Quarterly IDCW Reinvest Direct Plan"
"INF251K01MF3","BNP Paribas Medium Term Half Yearly IDCW Reinvest Direct Plan"
"INF251K01MG1","BNP Paribas Medium Term Annual IDCW Reinvest Direct Plan"
"INF277K01PH7","Tata Medium Term IDCW Payout Direct Plan"
"INF277K01PH7","Tata Medium Term IDCW Reinvest Direct Plan"
"INF277K01PI5","Tata Medium Term Growth Direct Plan"
"INF666M01642","Indiabulls Income Growth Direct Plan"
"INF666M01659","Indiabulls Income Monthly IDCW Reinvest Direct Plan"
